tissue,exprID,00_38,01_37,02_06,03_28,04_05,04_19,05_10,06_02,06_53,07_28,07_37,07_73,08_55,08_88,09_56,92_10,92_32,94_35,95_03,95_21,95_26,95_27,96_03,96_13,96_32,96_44,97_02,97_14,97_17,97_37,97_45,98_27,98_34,99_14,001_06,001_10,002_08,002_10,003_08,003_10,004_06,004_08,004_10,005_09,006_08,006_09,006_10,007_06,007_08,007_09,007_10,008_10,009_07,009_09,010_09,010_10,011_09,011_10,012_08,012_09,012_10,013_09,013_10,014_08,014_09,014_10,015_07,015_09,015_10,016_07,016_08,016_09,016_10,017_07,017_08,017_09,018_05,018_06,018_07,018_08,018_09,018_10,019_08,019_10,020_07,020_08,020_10,021_05,021_08,021_09,021_10,022_06,022_08,022_09,023_08,023_09,023_10,024_08,024_09,024_10,025_05,025_08,025_09,025_10,026_07,026_08,026_09,027_09,028_08,028_09,028_10,029_09,030_06,030_09,031_08,031_09,032_08,032_09,032_10,033_08,033_09,034_06,034_08,034_09,035_06,035_09,036_08,036_09,037_08,038_08,038_09,039_06,040_08,043_06
CRBL,2959608,2.09628,1.46251,2.87982,1.87119,1.66978,2.98295,2.44559,1.71365,1.85644,1.41534,1.68342,2.47254,1.89236,2.09871,2.19427,1.50292,1.54608,2.06497,1.80131,1.22487,1.6936,2.35645,2.41444,2.72672,1.52297,1.42734,1.54421,1.6311,2.43951,1.76553,1.54872,1.44972,1.64546,1.28681,1.44697,1.61043,1.58795,1.39709,1.43992,NA,1.77993,2.0684,1.59357,1.7961,2.07958,1.80875,1.46062,NA,1.4432,1.41564,1.55471,1.32565,1.73289,1.62842,1.78339,1.2708,1.47891,1.68101,1.63843,1.84475,1.51531,1.55437,1.49279,2.23396,1.62049,1.78754,1.39102,2.02747,1.95732,1.52242,1.32458,1.80542,1.71721,1.94374,2.13338,1.74569,1.86399,1.08007,1.90593,1.62951,1.4274,1.37497,NA,1.78497,2.05421,1.8684,1.81233,1.60309,1.5833,1.64256,1.40473,1.71212,1.91606,1.62774,1.68092,1.65337,1.48024,2.59658,1.66921,1.43098,1.61541,1.88025,1.44052,2.48093,1.63823,3.02492,1.45078,1.67354,1.32468,1.43445,1.82766,1.62733,1.14769,1.74233,1.65296,1.94225,2.04622,1.45933,1.54151,2.09916,2.23832,NA,1.26973,1.64712,2.13346,1.73953,1.59758,2.20115,1.41561,1.75129,1.65781,1.54362,1.45034,1.47433
CRBL,2959610,2.32129,0.888275,1.4762,2.07735,1.55707,1.40658,1.65558,1.13713,1.42102,1.60016,1.55806,1.82326,1.37867,1.61199,2.36184,1.58404,1.27777,2.12145,1.80322,1.42613,1.56011,1.88268,3.00486,2.54981,1.56807,1.92822,1.56236,1.25469,1.21999,1.94678,2.28801,1.30965,1.73674,1.65312,1.28496,2.0457,1.65434,1.5514,1.25825,NA,1.05665,0.864392,2.3563,1.32434,1.33921,1.40625,1.81873,NA,1.68684,2.21473,1.16828,1.30293,1.64189,1.45579,1.33369,0.9777,1.2446,1.65575,0.953257,1.81057,1.38235,1.5329,2.2227,1.97636,2.39468,1.53433,2.3818,1.69943,1.1791,1.93039,1.32846,1.67381,1.65651,1.55407,1.56429,1.61014,1.16656,1.21003,5.15823,1.13523,2.31331,1.18011,NA,1.32914,1.63406,1.55409,1.06417,2.66317,1.30206,1.6185,1.28216,2.11988,1.22677,1.53857,1.1536,0.983525,1.52927,1.08284,1.93496,1.14467,1.13512,1.97134,2.26464,2.36016,1.7292,2.30711,1.89785,1.23231,1.40064,0.687831,1.967,1.34476,1.52332,1.00967,1.36374,1.25866,1.534,2.0688,1.88364,2.34441,1.37193,NA,1.33464,0.850246,0.93562,1.24802,2.20166,1.4779,1.24237,1.06174,1.53994,1.35736,1.37656,1.73046
CRBL,2959611,1.53462,1.31372,1.0135,1.19328,1.22649,1.77643,1.53877,1.22383,1.41454,1.75336,1.00909,1.04012,1.2976,1.41142,1.20066,2.16774,1.33777,1.01895,1.49425,1.47172,1.55015,1.20686,2.59208,1.29859,1.92753,1.29143,1.1011,1.53683,1.25983,1.07288,1.5597,1.41549,1.10999,1.32594,1.38113,1.6358,1.57804,1.44742,1.89237,NA,1.64514,1.43735,1.10551,1.19338,1.0398,1.87779,1.4334,NA,1.96078,2.12224,1.22813,1.40773,1.56188,1.19752,1.48431,1.6777,1.62519,1.39965,2.00069,1.04496,1.8526,1.44859,2.3924,1.86819,1.18476,1.20167,1.44519,1.72271,1.54157,1.92443,1.60632,1.70775,2.09371,1.21937,1.38865,1.45793,1.23994,1.41822,2.00563,1.31828,1.55925,1.43714,NA,0.977457,1.24285,1.11784,1.24669,1.65712,1.40862,1.39036,1.23815,1.57459,1.75543,1.45137,1.46556,1.35957,1.44858,1.23921,1.78445,0.950651,1.09803,1.50587,1.57226,1.60366,1.46062,1.25209,1.53617,2.73058,2.14025,1.14183,1.07651,1.64507,1.30954,1.25953,1.72449,1.40954,1.43237,1.21564,0.870468,1.15291,1.31714,NA,1.51588,1.54646,1.64893,1.16642,1.25399,1.06015,1.5142,1.26424,1.59039,1.67084,1.05524,1.38244
CRBL,2959612,3.19169,2.11329,2.47522,2.29922,2.35481,2.27571,2.55078,2.46517,2.49848,2.63008,1.44732,1.94759,2.2189,3.06545,2.22544,2.8535,2.27039,2.14572,2.13875,2.86688,2.84719,2.11027,2.6184,2.12631,2.42556,2.59004,2.54097,2.36186,2.54961,1.66727,3.05028,1.93722,3.52932,2.12795,1.80583,2.7751,2.41236,2.09439,1.89155,NA,1.97776,1.71319,2.27905,1.73324,2.15946,2.21608,2.2727,NA,1.69407,3.04308,3.27992,1.58728,3.9895,2.2041,2.60196,2.64977,2.74518,2.06075,2.12332,2.46634,2.5928,2.57146,3.20428,2.50065,1.9333,2.13174,3.1788,2.17663,2.25848,1.98418,2.03685,3.02024,1.85548,3.67077,3.01054,2.37706,2.26233,2.4599,4.57012,2.68951,2.08555,3.41053,NA,2.67056,2.98507,2.63521,2.81208,2.11684,2.09136,2.09668,2.23179,2.01997,2.5551,1.90591,2.88168,1.55573,2.51209,2.67638,2.17539,2.22757,2.18539,2.52969,2.6024,1.94623,2.71275,2.78075,2.57152,2.37114,2.6616,1.90219,2.27487,1.76899,1.69026,2.60478,2.00005,2.45368,1.99491,1.29678,2.34486,2.27568,1.90577,NA,1.61605,2.08181,2.85793,2.68609,2.00094,2.44963,1.89658,2.37791,1.95515,2.10328,2.11526,1.57936
CRBL,2959620,4.57065,3.87001,4.61578,3.62124,3.30018,4.01087,4.17252,3.99033,3.4841,4.0743,4.18661,4.02976,3.25775,3.19626,4.82629,4.37915,4.10761,3.36127,4.60161,3.93876,3.80755,3.49079,4.80699,3.38746,4.06568,4.00626,3.23681,4.69039,3.47789,3.40438,3.06346,4.0543,3.44589,3.72539,3.92275,3.93729,4.40057,3.49176,4.22918,NA,4.50428,3.10979,4.26977,3.87825,4.27828,4.29791,3.69415,NA,3.78416,3.65256,3.71508,4.14681,4.21523,4.57274,4.71723,4.04099,4.11521,4.11683,4.13425,3.61766,4.37156,2.66327,2.26568,3.73767,4.43076,3.78469,4.74881,4.67319,3.2326,2.89463,4.11565,3.55881,4.22494,4.53099,4.5152,4.02521,4.39906,4.52563,4.46902,4.05404,3.75437,4.4033,NA,3.52314,3.99785,4.27767,4.35799,3.77153,4.45298,4.3775,4.60858,4.90372,4.3978,4.23071,4.77369,4.47845,4.3865,4.66028,4.46586,2.98506,4.15461,4.25926,4.30589,3.2966,4.2253,4.328,3.70647,3.47595,3.64254,3.91269,4.72343,3.97768,4.57295,3.69837,4.27356,4.2512,4.26255,3.73796,3.23394,4.67964,3.76522,NA,4.30123,3.43627,4.72436,4.92975,3.94208,3.83531,4.15609,4.72908,4.10105,3.83773,3.98959,3.68103
CRBL,2959622,1.626,3.05685,2.11628,2.54411,2.34749,2.39635,2.61595,2.25797,1.7378,1.97319,1.89917,1.7275,2.15573,2.36163,1.49153,2.69981,1.86017,1.85203,2.729,1.64875,2.1,1.95264,1.72913,2.84102,2.59879,2.37917,1.8056,2.88449,2.58092,1.9341,2.95209,1.91991,1.57898,2.05873,2.51244,2.12966,2.13002,2.26741,1.73726,NA,1.49628,1.70235,1.53336,2.03274,2.55458,2.73278,2.16461,NA,1.81347,2.65662,1.88236,2.39694,2.15815,2.49164,2.67512,1.80501,2.41119,2.12352,2.29915,1.85141,2.4525,2.72875,2.34435,1.88176,2.59392,1.83219,2.57536,2.17569,1.7899,2.48967,2.41788,2.21289,2.18057,2.64504,1.52046,2.18034,1.89746,2.46617,1.29099,2.45197,3.21089,2.82717,NA,2.37984,2.16883,1.77255,2.26333,3.22493,2.21792,2.60547,2.24097,1.62058,2.36037,1.54875,1.93088,2.43722,1.80657,1.28507,2.60609,1.28547,2.60485,2.75337,1.73871,3.16164,1.62828,1.9585,2.61326,2.18859,1.51245,2.11371,1.72569,1.49677,1.74975,1.94902,2.4879,2.06093,2.04091,1.91474,2.25575,1.77839,2.26522,NA,2.67042,2.8182,3.41367,1.68301,2.68024,2.02397,1.51553,2.69375,1.70165,2.65688,2.12665,1.57023
CRBL,2959623,1.97029,1.84422,2.16103,1.76106,1.56819,1.96773,1.68598,1.97311,2.2591,2.42466,3.18472,1.95597,1.79012,1.70517,2.16972,2.07071,1.99364,2.01705,1.38476,1.32474,1.65863,2.08683,1.66515,2.05097,2.22605,2.56249,2.18686,1.60088,1.68487,1.92777,1.48128,1.84721,1.32825,2.21255,1.77368,1.71735,2.21686,2.20881,2.19958,NA,1.71276,1.65695,2.18755,1.24453,1.87154,2.06674,1.91071,NA,1.60308,1.69856,2.16754,1.19513,1.99767,1.90268,1.96503,1.72266,1.84737,1.69774,2.27428,1.93503,1.9569,1.82451,2.69385,0.771695,1.85216,1.79213,2.01278,2.24651,1.52237,3.24139,1.19751,1.59976,2.18995,3.08913,2.25777,1.97409,2.35881,2.95378,3.27557,2.15118,2.25327,1.44164,NA,1.61508,2.41681,2.34359,1.83346,3.17284,2.13237,2.04844,1.51918,1.89709,1.78139,2.10079,2.49717,2.35864,1.74525,1.76947,1.41725,2.00383,2.24228,2.31434,1.72059,2.39958,1.70257,2.5372,2.29834,1.83258,1.69564,1.60087,1.9107,2.41961,2.35845,1.60399,2.68551,2.52503,1.78915,1.53713,1.65636,1.5195,1.60496,NA,2.13215,2.21645,1.90468,2.52084,2.00985,1.889,1.77614,2.27748,1.57659,1.47127,1.71252,1.37502
CRBL,2959624,1.6885,0.972105,1.22541,1.40047,1.68454,1.42558,1.51257,1.41447,1.53412,1.6573,2.66757,1.48807,1.88633,1.28889,1.84735,1.59139,1.75384,1.50713,1.47061,2.10404,1.95602,1.61611,1.82892,1.33425,2.29431,1.88268,1.50401,1.16971,1.60202,1.33109,1.3808,1.70464,1.60591,1.61987,1.36179,1.30558,2.12631,1.21423,1.51379,NA,1.86612,1.15879,1.4216,1.25732,1.45699,1.65673,1.37888,NA,1.34444,1.56838,1.57165,1.12213,1.59686,1.43219,1.95136,1.28369,1.21482,1.38584,1.60033,0.858062,1.61349,1.45448,1.17665,2.20513,1.49367,1.45159,1.15782,1.36282,1.57394,1.90751,1.81503,0.981227,1.46818,3.89777,1.1966,1.55837,1.43685,1.91248,1.56256,1.18308,1.36015,1.22228,NA,1.92902,1.0834,1.32732,1.31036,1.40879,1.16287,1.12088,1.19185,1.71248,1.21219,1.3784,2.33035,1.73574,1.1292,1.48595,2.27304,1.02198,1.28027,2.07558,1.04866,2.21981,1.9819,1.31668,1.68197,1.58047,1.43387,1.18203,1.54079,2.02408,1.41431,1.45734,1.95721,1.81861,1.37096,1.82611,1.72555,0.888817,1.78371,NA,1.65254,1.61487,2.34929,1.80481,1.86608,1.4921,1.70526,1.64294,1.5668,1.27163,1.24059,1.36899
CRBL,2959627,1.51626,1.59294,1.44488,1.64376,1.26227,1.42798,1.15129,1.56163,1.5407,1.25099,1.5205,1.36305,1.32945,1.54947,1.48589,1.07379,1.52863,1.11245,1.31894,1.81278,1.81517,1.44102,1.75971,1.96442,2.0349,1.80411,1.74837,1.30326,1.5542,1.8557,1.38618,1.36492,1.91203,1.57825,1.50018,1.73941,1.48674,1.46396,1.12416,NA,1.18446,1.51409,1.55876,1.18236,1.54599,1.43771,1.07864,NA,1.6823,1.73592,1.76968,1.15047,1.4381,1.38462,1.46537,1.37672,2.59259,1.66333,1.53794,1.58859,1.66564,0.875374,1.87995,1.46415,1.32455,1.58959,1.24258,1.54091,1.18136,1.44438,1.17401,0.986149,1.57334,1.38317,1.47122,1.48277,1.08157,1.42944,1.14634,1.57568,2.39375,1.28853,NA,1.84732,1.60691,1.12421,1.29918,1.90521,1.46684,1.21311,1.27406,1.51132,1.72832,1.57524,1.06875,1.14228,1.43854,1.61553,1.99062,1.25545,2.19984,1.36529,1.46384,1.36288,1.49778,1.99967,1.88778,1.08639,1.24658,1.42178,1.14308,1.29324,1.30902,1.47973,1.50305,1.48845,2.17586,1.39985,1.44572,1.84147,1.70461,NA,1.0754,1.31585,0.805423,1.46214,0.932622,1.36965,1.10482,1.26991,1.75199,1.89504,1.58788,1.40485
CRBL,2959628,3.2104,2.87054,2.85599,3.52883,3.32474,3.43957,2.84212,3.44248,3.13063,3.04423,3.93566,3.02315,2.90614,3.55705,2.04168,3.06371,3.81714,1.80214,3.42617,2.62849,4.62699,3.12342,2.8788,2.80539,2.77114,3.48785,3.02201,3.54003,3.01647,2.90405,4.05276,2.92145,3.21427,3.21323,2.66541,3.49581,3.18934,2.98815,2.43877,NA,3.53386,2.51773,2.12153,3.69871,2.57542,2.31323,3.22342,NA,2.74722,3.90525,2.9071,3.02926,3.63586,2.53722,3.384,2.45621,3.26185,2.62437,2.84338,3.20976,3.72825,2.16893,2.75973,3.69607,3.36448,2.32176,3.30519,3.15146,3.05029,3.46292,3.97924,3.40811,4.2347,4.10459,3.7823,3.08044,3.12449,3.68159,2.55208,2.51559,2.18842,2.37223,NA,2.83277,3.90004,2.57801,2.44398,3.00227,2.70985,2.30196,2.17814,2.76112,3.47691,3.08065,3.04216,2.59843,3.45866,2.03506,2.32532,2.14024,3.3405,3.8317,2.65924,2.90198,3.92999,4.13435,2.44131,3.47275,3.10658,3.10588,3.712,3.91187,2.67878,2.74583,3.43674,3.76025,3.29219,3.70307,2.35321,3.20106,2.58515,NA,2.58835,2.5229,3.66293,2.63802,2.65845,3.14431,3.5012,2.80849,3.0127,3.06091,3.33913,3.54557
CRBL,t2959596,2.23286,2.15251,2.26485,2.39233,2.2288,2.27002,2.39413,2.17345,2.12979,2.28273,2.39538,2.16137,2.06203,2.26199,2.49063,2.40244,2.3011,2.13389,2.27765,2.34656,2.28474,2.31155,2.48729,2.42867,2.52135,2.27494,2.16928,2.18061,2.19874,2.0563,2.26693,2.27752,2.1935,2.22195,2.02696,2.24379,2.3214,2.18453,2.00654,NA,2.14348,1.87171,2.1245,2.07177,2.03384,2.10199,2.12219,NA,2.10451,2.38034,2.25922,2.10813,2.58385,2.14731,2.35382,2.04405,2.25878,2.15618,2.22086,2.06084,2.34115,2.03902,2.35594,2.35881,2.30184,2.03503,2.30238,2.3213,1.98005,2.33158,2.24074,2.22792,2.47873,3.16552,2.35258,2.24081,2.16686,2.33146,2.60762,2.23245,2.33314,2.17284,NA,2.07522,2.47814,2.32293,2.0629,2.34492,2.1057,2.06736,2.08895,2.23188,2.23978,2.13221,2.56583,1.98702,1.99517,2.00757,2.41484,1.91443,2.31985,2.66829,2.14491,2.47539,2.34564,2.92786,2.27755,2.27097,2.21583,1.97786,2.19498,2.33153,2.09797,2.04096,2.36282,2.36972,2.42734,2.16726,1.92806,2.0726,2.07757,NA,2.11035,2.15682,2.77838,2.06816,2.33182,2.19455,2.05358,2.24953,2.2047,2.18672,2.16983,1.99469
FCTX,2959600,1.86808,1.84794,1.3016,1.67873,1.29388,1.54211,1.79436,2.21155,1.21599,1.53175,2.1269,1.81529,2.17739,1.23345,1.22268,1.9008,1.30474,1.8856,1.54763,1.98396,2.1332,1.66339,1.95245,1.28827,1.62266,1.73721,NA,1.56878,NA,NA,NA,1.63943,2.07132,2.05573,2.41956,1.9663,2.3229,1.50044,1.25254,2.11077,1.79388,1.23725,2.07536,2.08186,NA,1.64126,1.43123,1.24424,1.67462,1.49344,1.54675,1.42592,1.86389,2.19859,1.57257,1.69159,2.11242,1.35284,2.08244,1.82811,1.12084,1.60419,1.79777,1.82155,1.45949,1.98419,1.78498,1.92518,2.20456,1.98578,1.67353,1.96804,1.69258,1.8177,1.6939,2.07428,1.65644,1.59883,1.63649,1.73098,1.25168,1.62898,2.33251,2.08358,1.98701,1.2209,1.65827,NA,2.16457,1.32774,1.64348,1.75919,2.65272,1.70131,1.71373,2.28043,2.44255,1.5396,2.07554,1.38729,3.09868,1.55683,1.82555,NA,2.23495,1.5822,1.61848,2.07695,1.85691,1.92993,1.7982,1.78542,1.87952,1.42717,1.92335,1.43365,1.58537,1.37762,1.96832,2.34735,2.04214,1.51136,1.53391,2.1312,2.04652,1.58928,2.53854,1.24707,1.31122,1.81291,1.27429,1.19374,1.4397,2.00808
FCTX,2959602,1.80633,2.02651,2.00984,1.87555,1.59568,2.39011,2.40875,2.64068,0.85833,1.76715,1.55931,1.20088,1.34277,1.72213,1.56239,1.72652,1.98886,1.43397,1.89369,1.81251,2.22075,1.70595,1.83933,1.57449,1.39562,1.75904,NA,2.56235,NA,NA,NA,1.1874,2.4256,1.22512,1.96418,1.66411,2.00351,1.20487,2.44267,1.56502,2.0169,1.62342,1.54778,2.37671,NA,1.24394,1.61274,1.34385,1.29537,1.80336,2.50707,2.09706,1.75367,1.81776,1.42646,1.98106,1.87895,2.13318,2.07702,1.41508,2.05998,1.97614,1.4492,1.45172,2.37002,2.21729,2.14595,2.32955,1.77349,1.98575,1.58309,1.06302,1.26966,1.44033,2.84574,2.33294,2.06005,1.59838,2.05716,2.38016,2.61373,2.24956,1.9257,1.34869,1.68697,1.65586,1.85593,NA,1.52109,2.08677,2.3094,1.82138,2.07044,1.74107,2.3367,1.98261,2.33787,2.36369,0.444432,1.46676,1.41272,1.94353,1.17901,NA,3.21466,0.980514,1.67993,1.47732,1.76755,1.48953,1.31426,1.68373,2.73514,1.51044,2.13986,2.39568,1.36416,1.04182,1.88538,1.1995,1.97813,1.60119,1.49629,1.68404,1.22708,2.13219,1.95272,1.36487,1.91814,1.5958,1.66719,2.55149,1.6736,1.08677
FCTX,2959603,3.24238,3.36692,2.57437,3.41073,3.90948,2.48849,2.89246,3.31589,3.34127,2.97506,2.81922,3.61199,2.77133,3.57063,2.5235,3.96732,3.11952,3.68373,2.82839,2.89424,2.44918,2.36595,3.05116,2.27526,2.36694,2.49184,NA,2.41346,NA,NA,NA,2.3055,2.89296,2.7922,4.28469,2.23197,3.04904,3.06561,3.64825,3.06101,1.5264,2.69603,2.32292,1.99257,NA,2.4945,2.30718,3.09419,3.12093,3.00219,3.24268,3.12288,2.456,3.50421,2.63639,2.77462,2.88658,2.63666,2.89266,3.09668,3.11465,2.28421,2.89587,2.8274,3.44254,3.13284,3.32525,3.46183,3.57732,3.67122,2.9306,3.8137,3.16325,3.35821,3.90352,2.49483,3.21113,3.38605,2.54019,3.30367,2.93606,2.70861,3.4998,3.44275,2.21279,3.33814,3.02163,NA,2.82283,3.36229,3.20224,3.06026,3.03584,3.71764,3.40822,2.5838,3.4985,2.7392,2.08612,3.0183,3.0721,2.46395,3.31107,NA,3.31435,3.12156,2.42635,2.76487,2.36806,3.10963,2.83663,2.66164,3.8235,2.65843,3.22481,2.67485,3.50983,2.97469,3.25788,1.9837,2.48337,3.06794,3.23349,3.03003,2.44008,2.78806,3.0949,2.28526,2.44654,2.69693,2.75374,2.83536,2.83085,3.14533
FCTX,2959605,3.73285,2.99478,3.83577,3.99612,3.36089,3.17935,4.05251,2.59445,4.39725,3.04126,2.961,4.31789,3.46163,3.86866,3.55543,4.56719,3.51382,4.22552,4.69609,3.86418,3.16553,4.17731,3.8247,3.46573,3.65482,4.02494,NA,2.89124,NA,NA,NA,3.44131,3.509,3.87889,3.66785,3.50923,3.3867,3.63107,3.05876,3.89881,2.14384,3.43137,2.69592,3.80062,NA,3.48083,3.56114,2.87706,3.78514,2.65991,3.90614,3.23013,3.62321,2.94344,3.44985,4.31502,3.30906,2.51211,4.36021,2.77628,4.18495,3.3304,2.42717,3.89542,3.501,2.70322,3.07938,2.42022,2.94073,4.23438,3.16641,3.35914,2.4798,3.75458,4.32275,3.26458,4.57674,3.19547,3.35533,4.18771,4.32089,3.45834,3.81103,3.97418,3.71339,2.92537,3.11253,NA,4.16855,3.14277,3.94163,3.46512,3.56288,2.94165,3.06612,3.48927,2.92182,2.7579,2.22959,4.10388,3.79272,3.33599,4.24091,NA,4.02323,3.18961,2.02132,3.00403,3.38078,3.44671,4.29061,3.62156,3.85435,3.5785,2.80935,3.15088,2.97795,3.53148,2.87938,3.72605,4.18253,2.79382,2.79137,3.69959,3.73445,2.96426,3.91127,3.98693,4.20872,3.52228,4.50566,3.19129,3.13011,3.77103
FCTX,2959608,1.50068,0.939325,1.33345,1.40207,1.24715,1.9002,1.92446,2.11247,2.00458,1.55341,1.5984,1.38837,2.10246,1.95237,2.7877,1.65184,2.085,2.05434,2.12209,1.68286,1.61979,1.7951,1.44559,1.83871,1.51424,1.75407,NA,1.63215,NA,NA,NA,1.59275,2.1418,1.83427,2.25305,1.66858,1.71647,1.60715,1.20692,1.96044,2.50728,1.70043,1.89834,1.45781,NA,1.41786,1.4114,1.57291,2.16772,2.10922,1.72583,1.60243,2.10149,1.99466,1.7044,1.48211,1.84609,1.59601,2.5928,1.55197,1.92141,1.43336,1.85003,1.56347,1.73141,2.74981,2.0168,1.38097,1.77748,1.47776,1.9803,1.78033,0.927757,1.90036,2.46362,1.22493,1.64973,1.79739,1.38916,1.53254,2.4079,1.72409,1.55807,1.67594,1.88967,2.34917,1.79238,NA,1.68085,1.60684,1.77531,1.61064,1.75615,1.43024,2.18805,1.4602,2.72265,1.30535,1.05604,1.63627,1.67419,1.71773,1.82456,NA,1.35324,1.87366,1.48589,1.40003,1.9329,1.68236,2.02924,1.48431,2.07598,1.87586,1.66625,2.09632,1.6381,1.2778,1.982,1.20849,1.62456,1.43165,1.4386,1.65876,1.81077,1.79751,1.92189,1.87288,1.19512,1.05644,1.6341,1.54629,1.49864,2.02089
FCTX,2959610,1.4246,2.138,1.74712,1.86396,1.33987,0.826973,1.38842,2.63405,1.40293,0.997854,1.69368,1.47696,2.28172,1.43634,1.19905,1.34122,1.44183,1.59402,1.34447,1.41935,1.36813,1.44563,0.977183,1.34672,0.778666,1.47268,NA,2.41182,NA,NA,NA,2.00044,1.56192,1.87674,1.18228,1.08042,1.5721,1.75723,1.5321,1.55571,1.96089,2.61591,1.27844,1.63008,NA,0.86101,1.08539,0.982171,1.27514,1.49725,1.61376,1.3268,1.1329,1.37689,1.24145,1.40163,1.16984,2.12367,1.90335,1.2514,2.34683,1.82998,1.19543,2.08191,1.16671,1.07061,1.72221,0.973989,1.22476,1.37972,0.969946,1.13298,1.49205,1.69913,2.59401,1.41943,1.15226,1.80703,1.2083,2.18766,0.997308,1.36923,0.948573,1.45404,1.71322,2.05018,1.18596,NA,1.33704,1.16651,2.46086,0.63898,1.33652,1.77483,1.32204,2.1605,1.42716,1.03222,1.88035,1.88356,0.679685,1.4601,1.62458,NA,1.53197,2.21757,1.89286,1.51658,1.45311,1.93552,2.16168,1.54887,2.8353,1.77842,1.2729,2.28899,1.18397,1.53467,1.30615,1.13357,1.79755,1.99505,1.41422,0.907471,1.66772,2.34727,1.29925,1.28814,1.69467,0.740439,2.23277,1.55321,1.29768,0.826872
FCTX,2959611,1.71808,2.72448,2.56967,1.71247,1.38569,1.92895,1.84679,1.49225,1.0737,0.980047,1.06037,1.49767,1.49431,1.9442,1.44927,1.98659,1.95365,2.07289,1.41605,2.00639,1.00349,1.49836,1.6055,0.77993,1.50169,0.839322,NA,1.00458,NA,NA,NA,2.63964,1.26606,0.908866,1.96041,1.39648,1.28961,1.6969,1.34263,1.57052,1.01609,1.27451,1.52912,1.76511,NA,1.43332,1.48691,1.29385,1.58273,1.63603,1.78847,1.3989,1.67467,1.40539,1.32812,1.64187,1.98168,0.966246,1.76081,1.61104,1.39358,1.03347,2.12589,1.78516,1.58927,1.58155,1.34412,1.91254,1.10586,1.2438,1.98472,1.35184,1.38473,1.40905,1.81309,1.80976,0.976775,1.1377,1.4532,1.99424,2.12762,0.921818,2.16702,2.05871,1.68598,1.54233,1.43703,NA,2.09838,1.3847,1.37532,1.96851,1.13983,1.72942,1.29255,1.32567,1.29428,0.970356,1.9085,1.51007,1.12315,2.15064,1.94834,NA,1.1162,1.51084,1.05902,1.45631,1.55085,2.03907,1.37572,1.5132,1.88431,1.48791,1.55186,1.49128,1.17085,1.03688,1.70156,1.46003,1.87809,1.44434,2.3916,1.38562,1.63119,0.880168,1.5764,1.19303,1.41962,1.30233,1.21825,1.99335,1.24411,1.6115
FCTX,2959612,2.31948,1.93492,1.61534,2.83152,2.4881,1.39708,2.18021,2.05686,2.61978,1.79558,1.93657,1.93209,1.81001,2.00099,1.97864,1.79898,1.96598,2.0272,2.30045,1.56191,1.66031,1.95079,1.66374,1.34751,1.85039,2.6802,NA,1.68669,NA,NA,NA,2.44685,1.62847,1.88495,1.85592,2.38425,2.0548,1.95829,1.88289,1.52789,2.3129,1.53735,1.75587,1.37774,NA,1.86821,1.83637,1.70127,1.84756,1.68472,2.26059,2.56869,1.70877,2.9107,1.35285,2.26667,1.51915,1.65294,1.96299,1.52461,2.83145,2.22385,2.14449,2.81318,2.45434,1.6819,2.17099,2.56433,1.92494,1.74504,2.59228,2.11883,1.62263,1.71587,2.24577,2.40456,2.1125,3.03878,2.31492,2.16204,2.05708,1.36515,1.92084,1.71117,1.93205,1.4635,2.42189,NA,2.16127,2.55363,2.86478,2.24216,1.80263,2.19488,2.27366,2.0058,2.31617,1.62884,1.20083,1.84684,1.37661,2.59239,2.19631,NA,1.82017,1.92147,1.77386,1.9185,1.93468,1.97499,1.84477,2.44595,1.82345,2.39309,1.81316,2.46016,2.23446,1.80083,1.44466,1.84025,2.10074,1.95738,2.06299,2.02321,2.30647,1.24364,2.69255,1.97086,1.63834,1.3595,1.57764,1.91679,1.71983,2.30713
FCTX,2959620,4.08125,3.92863,3.91303,4.57461,3.52536,3.64263,4.10597,4.09675,4.57895,4.35124,3.54128,3.38719,3.78401,4.03065,4.91744,4.44067,4.08776,4.23831,3.14009,4.07646,3.3707,3.23245,4.12395,4.28187,4.48676,4.37717,NA,4.16984,NA,NA,NA,3.81713,3.98179,4.19531,3.75051,4.1893,3.16808,4.2966,3.05849,3.63383,3.48154,3.72377,3.89863,4.18164,NA,3.48902,4.40593,4.2522,4.31021,4.34244,5.0902,3.64382,3.78989,3.47028,4.04518,3.45131,4.27764,4.64334,4.04,3.53165,4.29979,3.73,4.66503,3.91939,4.62878,4.3028,4.14855,3.19727,4.03504,4.28163,4.01154,4.09615,3.90927,3.50754,3.73387,4.25041,4.26235,4.3888,3.48521,3.89237,3.92778,4.62354,2.95048,3.16435,4.12408,3.48165,4.33904,NA,3.96048,3.9908,4.10363,4.24975,3.47607,3.29651,3.91271,4.62813,5.26271,4.59403,3.70311,4.71212,3.71168,3.73797,3.5688,NA,4.3993,4.27558,4.1032,4.22225,3.84171,4.27915,4.1247,4.3543,4.28568,3.93341,3.60189,4.81261,3.94932,4.63575,4.32847,2.99519,3.66447,4.68128,2.68548,4.47807,4.31278,3.68801,3.39515,4.79489,4.07979,4.36177,3.76726,4.35969,3.1262,3.15833
